Date,Product ID,Price,Quantity Sold,Sale Country Code
2022-02-14,35,34.38,99,DE
2022-02-14,36,26.34,27,FR
2022-02-14,37,33.31,4,FR
2022-02-14,38,38.2,34,DE
2022-02-14,39,40.59,16,UK
2022-02-14,40,35.37,88,DE
2022-02-14,41,39.02,76,US
2022-02-14,42,32.53,97,US
2022-02-14,43,29.29,59,UK
2022-02-14,44,42.13,65,DE
2022-02-14,45,40.3,85,FR
2022-02-14,46,48.03,56,UK
2022-02-14,47,43.87,5,UK
2022-02-14,48,31.52,67,US
2022-02-14,49,40.16,27,UK
2022-02-14,50,26.73,39,US
2022-02-15,1,39.38,74,DE
2022-02-15,2,45.45,36,US
2022-02-15,3,33.59,81,UK
2022-02-15,4,41.83,38,DE
2022-02-15,5,35.56,69,US
2022-02-15,6,37.78,55,US
2022-02-15,7,42.16,12,FR
2022-02-15,8,46.19,54,UK
2022-02-15,9,21.32,78,UK
2022-02-15,10,24.25,12,FR
2022-02-15,11,45.77,32,UK
2022-02-15,12,24.71,27,DE
2022-02-15,13,44.49,89,UK
2022-02-15,14,47.36,49,US
2022-02-15,15,42.76,50,FR
2022-02-15,16,47.89,32,US
2022-02-15,17,37.4,66,DE
2022-02-15,18,31.0,29,DE
2022-02-15,19,29.42,17,US
2022-02-15,20,30.41,64,FR
2022-02-15,21,22.93,14,DE
2022-02-15,22,44.75,90,DE
2022-02-15,23,28.06,87,US
2022-02-15,24,28.08,54,UK
2022-02-15,25,45.27,92,UK
2022-02-15,26,35.29,11,UK
2022-02-15,27,46.48,68,UK
2022-02-15,28,28.72,66,US
2022-02-15,29,21.66,30,UK
2022-02-15,30,43.51,60,UK
2022-02-15,31,24.71,77,US
2022-02-15,32,30.08,35,DE
2022-02-15,33,46.26,77,UK
2022-02-15,34,38.03,76,UK
2022-02-15,35,34.35,10,FR
2022-02-15,36,36.66,25,DE
2022-02-15,37,21.64,52,UK
2022-02-15,38,41.78,77,FR
2022-02-15,39,22.14,46,DE
2022-02-15,40,32.0,30,DE
2022-02-15,41,46.09,15,DE
2022-02-15,42,45.06,96,UK
2022-02-15,43,44.23,32,UK
2022-02-15,44,37.89,69,DE
2022-02-15,45,27.1,83,UK
2022-02-15,46,27.61,38,FR
2022-02-15,47,26.29,8,FR
2022-02-15,48,21.47,97,DE
2022-02-15,49,37.09,42,UK
2022-02-15,50,45.05,11,FR
2022-02-16,1,26.35,41,FR
2022-02-16,2,46.44,94,FR
2022-02-16,3,38.97,28,FR
2022-02-16,4,25.26,23,US
2022-02-16,5,36.6,72,DE
2022-02-16,6,30.2,45,FR
2022-02-16,7,46.87,87,UK
2022-02-16,8,42.74,49,UK
2022-02-16,9,31.91,25,DE
2022-02-16,10,36.55,79,FR
2022-02-16,11,44.29,99,FR
2022-02-16,12,41.02,66,FR
2022-02-16,13,30.32,22,UK
2022-02-16,14,33.54,13,DE
2022-02-16,15,45.62,3,UK
2022-02-16,16,20.71,8,US
2022-02-16,17,24.56,67,DE
2022-02-16,18,42.71,100,UK
2022-02-16,19,39.93,78,UK
2022-02-16,20,38.2,38,FR
2022-02-16,21,24.04,100,DE
2022-02-16,22,32.54,95,UK
2022-02-16,23,21.23,89,UK
2022-02-16,24,44.24,93,FR
2022-02-16,25,31.96,45,FR
2022-02-16,26,36.22,43,DE
2022-02-16,27,44.9,80,FR
2022-02-16,28,33.86,39,UK
2022-02-16,29,45.98,65,FR
2022-02-16,30,37.01,54,UK
2022-02-16,31,38.47,41,US
2022-02-16,32,31.75,58,US
2022-02-16,33,25.89,34,US
2022-02-16,34,36.14,15,DE
2022-02-16,35,31.68,57,DE
2022-02-16,36,22.81,35,US
2022-02-16,37,34.58,53,FR
2022-02-16,38,28.38,3,US
2022-02-16,39,34.9,38,DE
2022-02-16,40,20.66,18,US
2022-02-16,41,37.92,77,DE
2022-02-16,42,36.06,29,UK
2022-02-16,43,30.93,8,US
2022-02-16,44,45.49,43,FR
2022-02-16,45,36.75,7,UK
2022-02-16,46,48.06,87,US
2022-02-16,47,27.23,14,US
2022-02-16,48,35.92,70,FR
2022-02-16,49,41.96,56,DE
2022-02-16,50,24.65,70,UK
2022-02-17,1,35.79,88,FR
2022-02-17,2,42.72,62,US
2022-02-17,3,31.58,75,UK
2022-02-17,4,37.72,2,FR
2022-02-17,5,46.69,27,DE
2022-02-17,6,37.55,54,FR
2022-02-17,7,43.17,27,DE
2022-02-17,8,25.85,53,UK
2022-02-17,9,22.35,25,FR
2022-02-17,10,31.5,10,DE
2022-02-17,11,26.14,59,FR
2022-02-17,12,37.11,6,FR
2022-02-17,13,47.99,9,FR
2022-02-17,14,31.57,43,UK
2022-02-17,15,38.99,28,DE
2022-02-17,16,38.31,97,FR
2022-02-17,17,35.04,32,DE
2022-02-17,18,44.48,83,US
2022-02-17,19,40.76,35,UK
2022-02-17,20,34.71,36,DE
2022-02-17,21,30.35,97,FR
2022-02-17,22,39.85,27,UK
2022-02-17,23,24.97,94,DE
2022-02-17,24,38.27,7,US
2022-02-17,25,48.32,49,DE
2022-02-17,26,39.07,79,FR
2022-02-17,27,24.84,29,FR
2022-02-17,28,24.05,97,UK
2022-02-17,29,20.24,60,US
2022-02-17,30,24.68,49,US
2022-02-17,31,22.79,8,DE
2022-02-17,32,44.7,47,UK
2022-02-17,33,25.76,12,DE
2022-02-17,34,28.22,63,UK
2022-02-17,35,24.22,10,DE
2022-02-17,36,23.97,75,FR
2022-02-17,37,35.99,98,FR
2022-02-17,38,32.71,75,UK
2022-02-17,39,44.55,79,US
2022-02-17,40,26.4,96,DE
2022-02-17,41,23.06,79,FR
2022-02-17,42,33.21,83,UK
2022-02-17,43,34.9,47,DE
2022-02-17,44,44.16,73,UK
2022-02-17,45,28.49,97,FR
2022-02-17,46,45.43,92,US
2022-02-17,47,39.59,27,US
2022-02-17,48,23.65,45,DE
2022-02-17,49,40.06,89,FR
2022-02-17,50,21.3,15,US
2022-02-18,1,31.11,75,UK
2022-02-18,2,41.31,5,US
2022-02-18,3,20.64,61,DE
2022-02-18,4,43.93,20,DE
2022-02-18,5,28.88,51,US
2022-02-18,6,48.25,100,FR
2022-02-18,7,31.63,53,US
2022-02-18,8,32.45,16,FR
2022-02-18,9,45.43,83,UK
2022-02-18,10,20.07,58,US
2022-02-18,11,41.57,87,US
2022-02-18,12,37.57,69,DE
2022-02-18,13,27.35,42,US
2022-02-18,14,47.49,47,DE
2022-02-18,15,40.35,49,UK
2022-02-18,16,32.98,97,US
2022-02-18,17,29.3,39,DE
2022-02-18,18,20.3,60,US
2022-02-18,19,43.02,87,DE
2022-02-18,20,36.31,12,FR
2022-02-18,21,27.54,84,DE
2022-02-18,22,27.78,71,DE
2022-02-18,23,48.45,21,US
2022-02-18,24,41.11,93,US
2022-02-18,25,33.03,78,DE
2022-02-18,26,37.18,23,US
2022-02-18,27,36.39,86,DE
2022-02-18,28,42.75,58,US
2022-02-18,29,27.09,95,FR
2022-02-18,30,38.97,11,FR
2022-02-18,31,24.2,87,DE
2022-02-18,32,24.83,33,UK
2022-02-18,33,44.62,88,US
2022-02-18,34,34.73,94,FR
2022-02-18,35,35.6,63,UK
2022-02-18,36,45.11,32,US
2022-02-18,37,35.67,12,US
2022-02-18,38,47.7,53,UK
2022-02-18,39,37.26,80,FR
2022-02-18,40,42.63,30,DE
2022-02-18,41,40.96,79,DE
2022-02-18,42,28.23,49,DE
2022-02-18,43,39.02,57,DE
2022-02-18,44,41.26,13,DE
2022-02-18,45,32.52,18,FR
2022-02-18,46,44.71,85,DE
2022-02-18,47,37.18,20,FR
2022-02-18,48,36.04,25,DE
2022-02-18,49,26.11,9,US
2022-02-18,50,32.24,86,FR
2022-02-19,1,30.38,2,US
2022-02-19,2,35.14,11,UK
2022-02-19,3,29.05,35,US
2022-02-19,4,35.86,44,UK
2022-02-19,5,41.45,28,UK
2022-02-19,6,25.13,18,UK
2022-02-19,7,48.89,40,FR
2022-02-19,8,47.05,81,FR
2022-02-19,9,24.27,75,DE
2022-02-19,10,47.65,43,UK
2022-02-19,11,22.56,43,US
2022-02-19,12,21.04,11,FR
2022-02-19,13,23.28,50,UK
2022-02-19,14,26.94,28,US
2022-02-19,15,25.27,87,DE
2022-02-19,16,31.37,85,FR
2022-02-19,17,36.29,97,UK
2022-02-19,18,27.86,75,FR
2022-02-19,19,26.61,48,DE
2022-02-19,20,42.19,73,UK
2022-02-19,21,29.3,61,FR
2022-02-19,22,24.27,55,DE
2022-02-19,23,46.09,75,FR
2022-02-19,24,39.25,11,UK
2022-02-19,25,35.62,85,DE
2022-02-19,26,33.65,72,DE
2022-02-19,27,29.91,39,UK
2022-02-19,28,38.99,100,UK
2022-02-19,29,23.45,74,UK
2022-02-19,30,28.78,49,US
2022-02-19,31,37.37,8,DE
2022-02-19,32,27.1,89,US
2022-02-19,33,20.21,48,UK
2022-02-19,34,25.5,27,FR
2022-02-19,35,23.43,9,DE
2022-02-19,36,29.73,52,US
2022-02-19,37,41.12,7,FR
2022-02-19,38,44.31,9,DE
2022-02-19,39,44.13,60,DE
2022-02-19,40,29.1,79,UK
2022-02-19,41,45.16,17,UK
2022-02-19,42,40.51,43,US
2022-02-19,43,34.1,6,US
2022-02-19,44,25.62,52,US
2022-02-19,45,48.9,27,UK
2022-02-19,46,35.26,18,UK
2022-02-19,47,34.83,32,UK
2022-02-19,48,40.64,15,US
2022-02-19,49,27.78,88,US
2022-02-19,50,32.87,55,UK
2022-02-20,1,35.81,62,FR
2022-02-20,2,46.32,67,UK
2022-02-20,3,39.3,82,DE
2022-02-20,4,23.48,4,FR
2022-02-20,5,30.42,76,US
2022-02-20,6,41.41,21,US
2022-02-20,7,23.97,55,UK
2022-02-20,8,36.61,67,DE
2022-02-20,9,20.29,84,US
2022-02-20,10,28.61,53,US
2022-02-20,11,41.54,12,FR
2022-02-20,12,39.26,93,US
2022-02-20,13,23.26,2,US
2022-02-20,14,30.84,88,UK
2022-02-20,15,46.31,60,DE
2022-02-20,16,27.72,83,UK
2022-02-20,17,30.81,12,US
2022-02-20,18,30.5,92,DE
2022-02-20,19,47.14,68,US
2022-02-20,20,37.28,4,US
2022-02-20,21,31.52,5,US
2022-02-20,22,47.65,43,FR
2022-02-20,23,41.68,61,US
2022-02-20,24,31.64,81,FR
2022-02-20,25,44.77,86,UK
2022-02-20,26,38.7,56,UK
2022-02-20,27,24.0,77,US
2022-02-20,28,35.77,84,FR
2022-02-20,29,34.72,58,FR
2022-02-20,30,41.66,94,UK
2022-02-20,31,20.35,1,DE
2022-02-20,32,47.71,16,FR
2022-02-20,33,38.27,19,UK
2022-02-20,34,29.99,97,US
2022-02-20,35,34.58,91,US
2022-02-20,36,27.86,37,UK
2022-02-20,37,22.68,56,UK
2022-02-20,38,48.57,37,DE
2022-02-20,39,39.25,72,DE
2022-02-20,40,34.36,45,UK
2022-02-20,41,32.44,59,DE
2022-02-20,42,26.4,95,FR
2022-02-20,43,40.66,59,US
2022-02-20,44,22.6,27,US
2022-02-20,45,30.35,6,UK
2022-02-20,46,46.02,1,FR
2022-02-20,47,43.84,61,FR
2022-02-20,48,24.66,82,UK
2022-02-20,49,45.22,62,DE
2022-02-20,50,23.61,5,DE
2022-02-21,1,42.07,11,DE
2022-02-21,2,28.41,47,FR
2022-02-21,3,30.29,32,FR
2022-02-21,4,44.25,19,US
2022-02-21,5,46.97,84,UK
2022-02-21,6,30.21,83,US
2022-02-21,7,36.46,58,DE
2022-02-21,8,45.65,97,FR
2022-02-21,9,21.44,79,DE
2022-02-21,10,31.36,59,US
2022-02-21,11,46.97,98,US
2022-02-21,12,26.54,79,US
2022-02-21,13,44.36,64,DE
2022-02-21,14,20.03,37,UK
2022-02-21,15,26.42,69,DE
2022-02-21,16,38.54,17,UK
2022-02-21,17,23.49,27,FR
2022-02-21,18,24.18,37,UK
2022-02-21,19,38.05,17,FR
2022-02-21,20,37.0,54,UK
2022-02-21,21,25.3,36,UK
2022-02-21,22,32.1,40,US
2022-02-21,23,43.44,71,DE
2022-02-21,24,46.87,34,FR
2022-02-21,25,43.76,82,US
2022-02-21,26,46.25,26,DE
2022-02-21,27,25.92,10,DE
2022-02-21,28,41.79,46,US
2022-02-21,29,22.08,91,US
2022-02-21,30,24.49,22,DE
2022-02-21,31,25.72,32,FR
2022-02-21,32,29.01,49,DE
2022-02-21,33,31.67,63,UK
2022-02-21,34,28.06,69,FR
2022-02-21,35,36.89,76,DE
2022-02-21,36,29.64,6,UK
2022-02-21,37,21.4,54,FR
2022-02-21,38,48.86,16,DE
2022-02-21,39,20.9,30,UK
2022-02-21,40,42.82,45,US
2022-02-21,41,34.11,97,FR
2022-02-21,42,20.05,40,DE
2022-02-21,43,22.33,7,US
2022-02-21,44,39.02,44,US
2022-02-21,45,26.59,2,US
2022-02-21,46,47.0,71,FR
2022-02-21,47,30.4,38,US
2022-02-21,48,38.11,58,DE
2022-02-21,49,27.39,10,FR
2022-02-21,50,35.82,60,US
2022-02-22,1,28.47,12,UK
2022-02-22,2,41.02,74,UK
2022-02-22,3,25.18,92,UK
2022-02-22,4,28.11,49,FR
2022-02-22,5,25.93,77,US
2022-02-22,6,24.96,23,DE
2022-02-22,7,26.12,48,DE
2022-02-22,8,42.37,38,UK
2022-02-22,9,36.77,5,US
2022-02-22,10,44.7,10,FR
2022-02-22,11,25.47,94,US
2022-02-22,12,33.21,68,FR
2022-02-22,13,30.59,49,FR
2022-02-22,14,27.65,69,US
2022-02-22,15,34.88,13,FR
2022-02-22,16,45.7,36,US
2022-02-22,17,28.75,25,DE
2022-02-22,18,27.57,52,US
2022-02-22,19,23.95,36,DE
2022-02-22,20,33.21,63,US
2022-02-22,21,26.94,29,UK
2022-02-22,22,39.06,35,DE
2022-02-22,23,47.55,47,FR
2022-02-22,24,28.88,28,FR
2022-02-22,25,43.04,19,FR
2022-02-22,26,48.05,30,FR
2022-02-22,27,21.56,34,US
2022-02-22,28,21.26,99,UK
2022-02-22,29,27.32,67,UK
2022-02-22,30,41.71,43,US
2022-02-22,31,37.63,99,FR
2022-02-22,32,39.4,82,DE
2022-02-22,33,47.27,67,US
2022-02-22,34,39.89,57,DE
2022-02-22,35,33.88,61,DE
2022-02-22,36,24.92,16,US
2022-02-22,37,27.59,39,US
2022-02-22,38,38.6,5,UK
2022-02-22,39,39.17,67,US
2022-02-22,40,30.67,81,DE
2022-02-22,41,26.73,65,FR
2022-02-22,42,48.09,83,FR
2022-02-22,43,25.79,61,UK
2022-02-22,44,27.72,91,FR
2022-02-22,45,22.59,32,US
2022-02-22,46,30.49,62,DE
2022-02-22,47,44.28,20,US
2022-02-22,48,22.88,53,DE
2022-02-22,49,45.99,9,DE
2022-02-22,50,47.53,65,UK
2022-02-23,1,34.46,64,DE
2022-02-23,2,46.7,69,FR
2022-02-23,3,38.31,24,FR
2022-02-23,4,43.3,72,FR
2022-02-23,5,21.56,37,US
2022-02-23,6,40.55,67,US
2022-02-23,7,24.65,74,FR
2022-02-23,8,28.27,7,UK
2022-02-23,9,34.17,30,US
2022-02-23,10,32.76,10,US
2022-02-23,11,21.75,17,FR
2022-02-23,12,32.44,94,DE
2022-02-23,13,33.16,68,US
2022-02-23,14,34.38,53,DE
2022-02-23,15,20.24,8,US
2022-02-23,16,33.97,87,UK
2022-02-23,17,43.32,68,US
2022-02-23,18,32.25,38,FR
2022-02-23,19,43.87,75,DE
2022-02-23,20,47.78,10,DE
2022-02-23,21,21.39,96,DE
2022-02-23,22,37.96,46,UK
2022-02-23,23,30.33,11,FR
2022-02-23,24,21.52,45,FR
2022-02-23,25,41.79,15,DE
2022-02-23,26,24.61,43,DE
2022-02-23,27,36.62,92,UK
2022-02-23,28,47.94,28,UK
2022-02-23,29,20.4,1,FR
2022-02-23,30,43.86,59,DE
2022-02-23,31,34.26,93,US
2022-02-23,32,30.11,52,DE
2022-02-23,33,21.68,23,US
2022-02-23,34,41.66,45,UK
2022-02-23,35,24.01,86,DE
2022-02-23,36,42.85,91,UK
2022-02-23,37,32.82,64,DE
2022-02-23,38,30.28,98,FR
2022-02-23,39,46.64,60,FR
2022-02-23,40,48.15,46,US
2022-02-23,41,23.19,29,DE
2022-02-23,42,21.44,51,UK
2022-02-23,43,44.81,40,US
2022-02-23,44,48.43,43,US
2022-02-23,45,37.82,2,FR
2022-02-23,46,40.24,29,UK
2022-02-23,47,28.89,64,UK
2022-02-23,48,42.07,91,UK
2022-02-23,49,40.19,34,US
2022-02-23,50,21.53,15,FR
2022-02-24,1,41.3,93,US
2022-02-24,2,28.93,18,DE
2022-02-24,3,21.98,72,DE
2022-02-24,4,41.05,17,US
2022-02-24,5,27.21,71,FR
2022-02-24,6,42.23,38,UK
2022-02-24,7,34.01,34,DE
2022-02-24,8,32.14,67,UK
2022-02-24,9,21.67,82,DE
2022-02-24,10,41.11,19,US
2022-02-24,11,31.61,58,DE
2022-02-24,12,28.43,73,UK
2022-02-24,13,29.58,69,DE
2022-02-24,14,28.16,68,US
2022-02-24,15,34.77,52,FR
2022-02-24,16,26.33,85,FR
2022-02-24,17,30.63,35,DE
2022-02-24,18,22.69,87,FR
2022-02-24,19,21.53,59,DE
2022-02-24,20,35.96,10,US
2022-02-24,21,40.75,42,DE
2022-02-24,22,48.46,35,FR
2022-02-24,23,29.48,69,FR
2022-02-24,24,29.26,86,UK
2022-02-24,25,34.79,50,FR
2022-02-24,26,37.38,97,FR
2022-02-24,27,21.77,4,FR
2022-02-24,28,35.44,30,US
2022-02-24,29,29.06,67,FR
2022-02-24,30,46.6,19,FR
2022-02-24,31,33.96,77,FR
2022-02-24,32,42.05,97,FR
2022-02-24,33,40.13,36,FR
2022-02-24,34,28.74,78,FR
2022-02-24,35,35.72,35,US
2022-02-24,36,23.97,61,DE
2022-02-24,37,23.74,13,FR
2022-02-24,38,38.99,77,FR
2022-02-24,39,26.52,55,UK
2022-02-24,40,45.09,4,FR
2022-02-24,41,31.77,46,US
2022-02-24,42,48.46,42,DE
2022-02-24,43,39.08,62,UK
2022-02-24,44,35.5,75,FR
2022-02-24,45,43.69,54,UK
2022-02-24,46,35.45,30,DE
2022-02-24,47,38.38,20,UK
2022-02-24,48,43.81,50,US
2022-02-24,49,28.41,28,UK
2022-02-24,50,30.94,93,UK
2022-02-25,1,32.82,66,UK
2022-02-25,2,38.18,15,DE
2022-02-25,3,27.24,4,UK
2022-02-25,4,36.49,80,FR
2022-02-25,5,31.36,91,UK
2022-02-25,6,23.58,75,FR
2022-02-25,7,32.33,4,US
2022-02-25,8,27.11,89,DE
2022-02-25,9,32.11,89,DE
2022-02-25,10,38.53,85,FR
2022-02-25,11,37.66,89,US
2022-02-25,12,39.88,88,UK
2022-02-25,13,31.32,13,UK
2022-02-25,14,38.67,58,US
2022-02-25,15,27.4,27,DE
2022-02-25,16,22.84,83,US
2022-02-25,17,44.74,14,DE
2022-02-25,18,42.18,18,US
2022-02-25,19,40.27,63,US
2022-02-25,20,30.76,65,FR
2022-02-25,21,40.09,85,FR
2022-02-25,22,20.69,95,UK
2022-02-25,23,46.83,99,DE
2022-02-25,24,29.95,31,US
2022-02-25,25,42.19,48,UK
2022-02-25,26,22.94,66,US
2022-02-25,27,22.78,71,DE
2022-02-25,28,45.97,43,DE
2022-02-25,29,44.1,17,DE
2022-02-25,30,46.73,50,UK
2022-02-25,31,41.88,84,UK
2022-02-25,32,29.7,3,DE
2022-02-25,33,35.36,98,US
2022-02-25,34,24.72,3,US
2022-02-25,35,46.36,98,DE
2022-02-25,36,34.75,61,UK
2022-02-25,37,44.52,48,DE
2022-02-25,38,41.01,33,US
2022-02-25,39,48.84,14,FR
2022-02-25,40,22.64,93,DE
2022-02-25,41,31.91,36,FR
2022-02-25,42,23.05,15,DE
2022-02-25,43,22.46,13,US
2022-02-25,44,35.33,77,UK
2022-02-25,45,28.47,46,UK
2022-02-25,46,38.93,71,US
2022-02-25,47,20.81,40,DE
2022-02-25,48,29.45,10,UK
2022-02-25,49,29.55,72,FR
2022-02-25,50,34.63,14,UK
2022-02-26,1,46.3,46,DE
2022-02-26,2,30.18,66,DE
2022-02-26,3,23.19,43,UK
2022-02-26,4,21.84,90,US
2022-02-26,5,33.43,56,US
2022-02-26,6,35.26,13,FR
2022-02-26,7,24.76,62,FR
2022-02-26,8,22.13,30,DE
2022-02-26,9,47.3,58,DE
2022-02-26,10,37.47,2,UK
2022-02-26,11,27.8,83,FR
2022-02-26,12,29.29,17,DE
2022-02-26,13,48.03,21,FR
2022-02-26,14,20.85,82,UK
2022-02-26,15,25.82,90,FR
2022-02-26,16,21.95,3,DE
2022-02-26,17,39.98,54,US
2022-02-26,18,43.06,48,FR
2022-02-26,19,26.14,23,DE
2022-02-26,20,40.9,18,DE
2022-02-26,21,25.05,100,DE
2022-02-26,22,34.25,81,UK
2022-02-26,23,37.62,87,DE
2022-02-26,24,39.6,58,DE
2022-02-26,25,47.03,14,DE
2022-02-26,26,42.11,46,UK
2022-02-26,27,25.48,16,FR
2022-02-26,28,42.26,14,FR
2022-02-26,29,43.63,94,US
2022-02-26,30,48.26,26,US
2022-02-26,31,44.63,71,FR
2022-02-26,32,34.54,37,FR
2022-02-26,33,40.99,85,DE
2022-02-26,34,39.78,76,DE
2022-02-26,35,39.46,18,US
2022-02-26,36,22.6,42,US
2022-02-26,37,32.17,22,DE
2022-02-26,38,46.07,91,UK
2022-02-26,39,49.0,1,UK
2022-02-26,40,20.62,17,DE
2022-02-26,41,45.35,37,US
2022-02-26,42,43.93,39,DE
2022-02-26,43,36.05,20,UK
2022-02-26,44,33.87,35,UK
2022-02-26,45,44.14,36,FR
2022-02-26,46,40.19,55,US
2022-02-26,47,44.76,83,DE
2022-02-26,48,35.01,8,US
2022-02-26,49,23.37,16,FR
2022-02-26,50,22.2,88,DE
2022-02-27,1,47.18,55,UK
2022-02-27,2,20.16,79,DE
2022-02-27,3,31.15,19,US
2022-02-27,4,34.32,63,US
2022-02-27,5,29.24,45,UK
2022-02-27,6,37.82,100,US
2022-02-27,7,26.21,4,UK
2022-02-27,8,35.75,46,FR
2022-02-27,9,48.57,90,DE
2022-02-27,10,39.37,14,DE
2022-02-27,11,24.59,70,DE
2022-02-27,12,41.32,59,US
2022-02-27,13,42.94,46,US
2022-02-27,14,31.55,92,DE
2022-02-27,15,42.51,19,FR
2022-02-27,16,48.49,80,DE
2022-02-27,17,44.73,37,DE
2022-02-27,18,44.24,25,DE
2022-02-27,19,32.85,51,US
2022-02-27,20,21.84,87,DE
2022-02-27,21,24.1,82,US
2022-02-27,22,44.92,37,DE
2022-02-27,23,26.98,70,FR
2022-02-27,24,32.65,48,UK
2022-02-27,25,22.72,33,UK
2022-02-27,26,29.64,66,DE
2022-02-27,27,42.29,51,UK
2022-02-27,28,39.76,31,FR
2022-02-27,29,45.53,18,UK
2022-02-27,30,22.88,7,US
2022-02-27,31,30.94,8,US
2022-02-27,32,33.38,40,DE
2022-02-27,33,24.12,72,FR
2022-02-27,34,23.82,15,DE
2022-02-27,35,41.19,91,FR
2022-02-27,36,38.99,67,UK
2022-02-27,37,36.37,95,DE
2022-02-27,38,24.45,94,DE
2022-02-27,39,28.88,36,UK
2022-02-27,40,20.28,9,DE
2022-02-27,41,39.99,26,DE
2022-02-27,42,38.02,39,US
2022-02-27,43,37.66,68,DE
2022-02-27,44,38.33,100,DE
2022-02-27,45,45.98,51,US
2022-02-27,46,24.47,48,DE
2022-02-27,47,47.37,38,FR
2022-02-27,48,36.06,49,FR
2022-02-27,49,33.53,68,US
2022-02-27,50,29.05,62,FR
2022-02-28,1,27.1,88,US
2022-02-28,2,32.55,20,US
2022-02-28,3,47.14,86,UK
2022-02-28,4,23.32,97,DE
2022-02-28,5,24.07,93,US
2022-02-28,6,32.33,96,DE
2022-02-28,7,31.46,32,DE
2022-02-28,8,21.04,42,DE
2022-02-28,9,27.92,51,FR
2022-02-28,10,28.04,37,UK
2022-02-28,11,32.62,52,UK
2022-02-28,12,29.22,15,UK
2022-02-28,13,36.97,91,DE
2022-02-28,14,31.8,20,FR
2022-02-28,15,23.12,26,US
2022-02-28,16,22.59,4,UK
2022-02-28,17,43.57,85,UK
2022-02-28,18,42.38,21,UK
2022-02-28,19,33.46,41,FR
2022-02-28,20,38.78,5,US
2022-02-28,21,29.98,24,UK
2022-02-28,22,41.75,7,DE
2022-02-28,23,27.99,68,FR
2022-02-28,24,20.04,75,FR
2022-02-28,25,43.68,94,DE
2022-02-28,26,38.87,12,UK
2022-02-28,27,42.2,14,UK
2022-02-28,28,35.47,7,DE
2022-02-28,29,35.53,36,DE
2022-02-28,30,40.93,86,DE
2022-02-28,31,34.4,94,FR
2022-02-28,32,20.24,83,FR
2022-02-28,33,40.51,10,FR
2022-02-28,34,24.67,82,FR
2022-02-28,35,43.85,16,US
2022-02-28,36,33.64,20,UK
2022-02-28,37,45.38,64,DE
2022-02-28,38,45.89,68,DE
2022-02-28,39,37.36,23,US
2022-02-28,40,41.63,36,UK
2022-02-28,41,21.08,78,DE
2022-02-28,42,29.3,86,DE
2022-02-28,43,24.0,55,DE
2022-02-28,44,21.6,48,DE
2022-02-28,45,44.95,28,FR
2022-02-28,46,25.25,69,US
2022-02-28,47,34.6,89,US
2022-02-28,48,45.76,77,US
2022-02-28,49,42.16,75,US
2022-02-28,50,21.4,39,FR
2022-03-01,1,34.12,66,DE
2022-03-01,2,38.31,5,US
2022-03-01,3,26.67,38,FR
2022-03-01,4,29.19,8,US
2022-03-01,5,25.17,74,US
2022-03-01,6,23.39,16,DE
2022-03-01,7,29.74,58,US
2022-03-01,8,27.54,39,FR
2022-03-01,9,41.7,73,FR
2022-03-01,10,40.09,80,FR
2022-03-01,11,28.62,26,FR
2022-03-01,12,24.56,12,US
2022-03-01,13,21.31,56,FR
2022-03-01,14,32.34,32,US
2022-03-01,15,38.82,8,US
2022-03-01,16,30.6,42,FR
2022-03-01,17,30.33,94,UK
2022-03-01,18,44.16,39,FR
2022-03-01,19,42.62,91,US
2022-03-01,20,23.63,9,US
2022-03-01,21,34.88,81,US
2022-03-01,22,38.0,3,DE
2022-03-01,23,37.11,85,FR
2022-03-01,24,38.08,2,DE
2022-03-01,25,45.19,2,DE
2022-03-01,26,27.14,80,DE
2022-03-01,27,36.95,40,US
2022-03-01,28,46.79,38,DE
2022-03-01,29,21.95,97,UK
2022-03-01,30,48.63,99,FR
2022-03-01,31,37.16,90,FR
2022-03-01,32,43.03,13,FR
2022-03-01,33,46.82,28,DE
2022-03-01,34,29.64,95,UK
2022-03-01,35,20.23,64,FR
2022-03-01,36,46.21,58,UK
2022-03-01,37,48.0,19,DE
2022-03-01,38,32.61,5,FR
2022-03-01,39,44.61,23,DE
2022-03-01,40,35.85,78,UK
2022-03-01,41,39.57,84,FR
2022-03-01,42,26.86,33,US
2022-03-01,43,22.67,74,US
2022-03-01,44,28.63,39,FR
2022-03-01,45,25.35,70,UK
2022-03-01,46,21.06,33,US
2022-03-01,47,33.15,36,US
2022-03-01,48,35.91,82,UK
2022-03-01,49,30.6,87,US
2022-03-01,50,35.17,80,DE
2022-03-02,1,24.44,34,UK
2022-03-02,2,32.25,51,FR
2022-03-02,3,44.15,69,FR
2022-03-02,4,38.83,38,FR
2022-03-02,5,22.32,86,US
2022-03-02,6,37.57,40,FR
2022-03-02,7,35.57,26,UK
2022-03-02,8,22.51,51,DE
2022-03-02,9,45.76,45,UK
2022-03-02,10,33.34,56,UK
2022-03-02,11,21.11,32,FR
2022-03-02,12,26.79,38,DE
2022-03-02,13,43.14,95,UK
2022-03-02,14,24.74,22,UK
2022-03-02,15,41.41,89,UK
2022-03-02,16,30.06,26,UK
2022-03-02,17,32.22,60,US
2022-03-02,18,31.87,56,DE
2022-03-02,19,44.49,8,UK
2022-03-02,20,47.14,84,FR
2022-03-02,21,27.12,59,US
